0	2	1.011	1	1	2.516
0	2	3.406	0	0	1.035
0	2	0.1319	0	0	0.6565
0	2	5.803	1	1	-0.2231
0	2	0.167	1	1	-0.12
0	2	0.4919	0	0	-0.12
0	2	3.504	1	1	0.87
0	2	0.5251	1	0	2.498
0	2	0.1803	1	1	2.274
0	2	5.614	1	1	-0.3861
0	2	1.777	0	1	1.63
0	2	5.335	0	0	0.3404
0	2	1.59	1	1	2.833
0	2	1.982	1	1	-0.12
0	2	0.7941	0	1	1.605
0	2	1.012	1	1	-0.12
0	2	3.358	1	1	-0.4428
0	2	0.3488	1	1	0.07436
0	2	3.727	0	0	0.9039
0	2	3.517	0	0	1.474
0	2	1.07	1	1	-0.6211
0	2	3.967	0	1	-0.3306
0	2	0.6787	0	1	-0.171
0	2	1.703	0	1	0.1207
0	2	5.256	0	0	0.02716
0	2	0.7961	1	1	-0.2762
0	2	1.467	0	1	1.983
0	2	1.898	1	1	0.4232
0	2	5.518	1	1	-0.2762
0	2	5.46	0	0	-0.5603
0	2	1.908	0	1	0.9704
0	2	1.378	1	1	-0.12
0	2	5.404	0	0	-0.6835
0	2	3.567	1	1	-0.2762
0	2	0.8385	0	1	0.298
0	2	0.4459	0	1	0.3822
0	2	1.706	1	1	1.279
0	2	0.5924	0	0	1.554
0	2	5.463	0	0	0.07436
0	2	0.614	1	1	-0.02095
0	2	3.435	1	1	-0.6835
0	2	0.2233	0	1	0.02716
0	2	0.814	0	0	1.554
0	2	1.035	0	1	-0.3306
0	2	1.725	0	0	-0.171
0	2	3.235	0	0	0.1662
0	2	1.91	1	1	-0.02095
0	2	5.456	0	0	-0.3861
0	2	3.294	1	1	0.07436
0	2	5.129	1	1	-0.06998
1	2	3.508	0	0	0.07436
1	2	0.8798	0	1	3.456
1	2	5.542	0	0	-0.6211
1	2	0.5958	1	1	1.917
1	2	5.122	1	1	-0.2231
1	2	0.6354	1	1	-0.02095
1	2	0.6275	1	0	1.68
1	2	0.6609	1	1	-0.02095
1	2	0.5089	0	0	0.7655
1	2	3.744	0	0	-0.7474
1	2	5.664	0	0	0.1662
1	2	1.951	0	0	0.02716
1	2	0.7298	1	0	0.1662
1	2	3.423	0	0	2.234
1	2	1.103	0	1	2.234
1	2	1.923	1	1	1.25
1	2	5.171	0	0	-0.6835
1	2	1.097	1	1	0.5034
1	2	5.091	0	0	0.1662
1	2	0.8702	1	1	0.298
1	2	2.062	0	1	0.9374
1	2	0.9184	1	1	-0.2231
1	2	5.79	0	0	-0.4428
1	2	5.375	0	0	-0.5603
1	2	3.803	0	0	-0.06998
1	2	3.441	0	0	-0.12
1	2	2.144	1	1	0.298
1	2	0.9109	0	1	1.554
1	2	0.9764	0	1	0.87
1	2	3.909	1	1	-0.2231
1	2	0.5136	0	1	0.3822
1	2	0.3215	1	1	-0.2231
1	2	3.844	1	1	-0.2762
1	2	0.3001	1	1	0.07436
1	2	3.743	0	0	-0.2762
1	2	1.822	0	0	0.5811
1	2	1.711	1	1	0.1207
1	2	0.3578	1	1	2.551
1	2	3.53	1	1	-0.02095
1	2	0.6308	1	1	1.308
1	2	1.924	0	0	0.298
1	2	0.3271	1	1	-0.2231
1	2	5.54	0	0	-0.02095
1	2	0.9151	1	1	0.4636
1	2	5.442	1	1	0.1207
1	2	3.368	0	0	0.2109
1	2	1.634	0	0	-0.2231
1	2	1.86	1	1	0.298
1	2	0.7159	1	1	0.298
1	2	5.438	1	1	-0.8804
2	2	1.927	1	1	-0.171
2	2	0.7123	0	0	1.474
2	2	5.306	0	0	-0.3861
2	2	1.857	0	1	0.6191
2	2	5.482	1	1	-0.171
2	2	3.628	1	1	0.07436
2	2	0.4088	0	1	2.425
2	2	0.9363	1	1	0.2109
2	2	0.2507	0	1	-0.171
2	2	1.073	1	1	1.129
2	2	0.9141	1	1	0.1207
2	2	5.458	1	1	-0.06998
2	2	1.661	1	1	0.07436
2	2	0.608	0	1	-0.12
2	2	0.5614	0	1	0.298
2	2	0.3754	1	1	0.07436
2	2	3.362	0	0	0.2109
2	2	3.475	0	0	-0.2762
2	2	0.4638	0	1	1.729
2	2	1.994	0	0	-0.5603
2	2	1.938	0	1	1.848
2	2	1.097	1	1	-0.5603
2	2	3.658	0	1	2.407
2	2	0.961	0	1	-0.2762
2	2	1.929	0	1	0.298
2	2	0.207	1	1	-0.3861
2	2	1.157	1	1	-0.2762
2	2	0.7209	1	1	-0.02095
2	2	5.204	1	1	-0.12
2	2	0.5539	1	1	0.5811
2	2	0.8952	1	1	-0.2231
2	2	3.434	0	0	-0.5603
2	2	1.262	1	1	-0.06998
2	2	4.896	1	1	-0.2762
2	2	3.487	1	1	0.07436
2	2	3.909	1	1	-0.3861
2	2	5.192	0	0	-0.3306
2	2	1.775	1	1	0.3822
2	2	3.406	1	1	0.4232
2	2	1.169	0	1	0.6191
2	2	1.598	1	1	-0.2762
2	2	1.597	0	0	-0.06998
2	2	5.528	0	0	-0.2762
2	2	5.292	1	1	-0.3306
2	2	3.332	0	0	3.029
2	2	3.347	0	0	-0.7474
2	2	0.9835	1	1	0.02716
2	2	5.356	1	1	-0.5009
2	2	1.575	0	0	0.1207
2	2	5.313	0	0	-0.12
3	2	0.9292	0	1	1.308
3	2	0.5107	0	0	-0.813
3	2	5.171	0	0	-1.094
3	2	0.9253	1	0	0.8009
3	2	2.027	0	0	-0.6835
3	2	0.6459	0	1	0.8009
3	2	3.219	1	1	-0.02095
3	2	0.5009	0	1	0.3404
3	2	1.975	1	1	0.5034
3	2	1.664	0	0	1.035
3	2	2.045	0	0	-0.3861
3	2	1.393	0	0	0.2109
3	2	5.287	0	0	-0.5603
3	2	1.028	1	1	0.07436
3	2	0.7124	0	0	-0.9496
3	2	3.048	1	1	-0.2231
3	2	3.468	1	1	-0.02095
3	2	3.739	0	0	-0.6835
3	2	3.476	1	1	0.07436
3	2	0.5979	1	1	0.1207
3	2	3.38	0	0	-0.4428
3	2	0.2231	1	1	-0.02095
3	2	0.7854	1	1	-0.12
3	2	3.763	1	1	0.6934
3	2	5.572	1	1	-0.06998
3	2	1.611	1	1	0.8009
3	2	0.6868	0	1	1.067
3	2	0.402	1	0	1.003
3	2	1.918	1	1	0.298
3	2	0.9522	1	1	-0.5009
3	2	1.022	1	1	0.5811
3	2	3.372	1	1	-0.171
3	2	0.1056	1	1	-0.12
3	2	5.577	1	1	-0.12
3	2	3.287	0	0	0.1662
3	2	5.565	0	0	-0.3306
3	2	1.762	0	0	-0.2762
3	2	5.022	1	1	-0.5603
3	2	5.492	0	0	-0.7474
3	2	3.497	1	1	-0.2762
3	2	5.028	1	1	0.02716
3	2	0.6984	0	0	0.5426
3	2	1.765	0	0	-0.5009
3	2	0.5367	0	1	-0.2231
3	2	0.8639	0	0	0.02716
3	2	5.365	1	1	-0.5009
3	2	1.929	0	0	0.5811
3	2	5.531	0	0	-0.8804
3	2	0.6026	0	0	1.067
3	2	0.8252	1	1	-0.3861
4	2	3.226	1	1	-0.2762
4	2	5.739	1	1	-0.8804
4	2	0.7855	0	0	-0.12
4	2	0.6445	0	0	-0.4428
4	2	0.4948	1	1	-0.4428
4	2	3.485	1	1	-0.6835
4	2	3.64	0	0	-0.4428
4	2	5.142	0	0	-0.8804
4	2	1.196	1	1	0.298
4	2	3.017	1	1	-0.3306
4	2	1.983	1	1	-0.2762
4	2	5.49	0	0	-0.4428
4	2	0.7641	1	1	-0.5603
4	2	0.8181	1	1	0.298
4	2	1.692	0	1	1.778
4	2	0.5141	1	0	0.07436
4	2	1.635	0	0	0.5034
4	2	0.347	1	1	-0.7474
4	2	1.649	1	1	0.6565
4	2	5.183	0	0	-0.4428
4	2	0.4936	0	0	0.8009
4	2	1.828	0	0	-0.5603
4	2	3.452	1	1	0.9039
4	2	5.597	1	1	-0.8804
4	2	0.2042	0	1	0.07436
4	2	0.48	0	0	-0.6835
4	2	3.314	0	0	-0.2762
4	2	1.645	1	1	-0.2231
4	2	5.28	0	0	-0.171
4	2	0.7683	1	1	0.6191
4	2	0.4977	0	1	2.97
4	2	1.78	1	1	-0.2231
4	2	3.894	1	1	-0.8804
4	2	5.414	1	1	-0.5603
4	2	3.711	1	1	-0.5603
4	2	1.192	0	1	0.1207
4	2	3.61	0	0	0.6191
4	2	1.865	0	1	-0.6835
4	2	1.603	1	1	0.4232
4	2	0.5405	0	1	1.42
4	2	1.595	0	1	2.048
4	2	1.51	1	0	0.2109
4	2	5.463	1	1	-0.8804
4	2	0.5297	0	1	2.498
4	2	0.69	0	1	2.254
4	2	5.175	0	0	-0.5603
4	2	5.368	0	0	-0.813
4	2	1.104	0	1	-0.02095
4	2	0.7102	1	1	0.9704
4	2	3.563	1	1	-0.3861
5	2	0.6348	0	1	0.7297
5	2	0.8283	1	1	0.3822
5	2	0.2773	1	1	-0.06998
5	2	5.398	1	1	-0.171
5	2	1.621	0	0	1.129
5	2	5.382	1	1	-0.3861
5	2	1.029	0	1	-0.5603
5	2	0.7693	1	1	0.02716
5	2	0.4434	1	1	1.42
5	2	0.9105	0	1	0.2109
5	2	5.329	0	0	-0.4428
5	2	0.5185	1	1	-0.06998
5	2	1.789	0	0	-0.3306
5	2	5.384	0	0	-0.4428
5	2	5.325	1	1	-1.247
5	2	5.415	1	1	-0.2762
5	2	1.78	1	1	-0.8804
5	2	3.7	1	1	-0.5603
5	2	5.235	1	1	-0.7474
5	2	3.876	1	1	-0.6835
5	2	1.838	0	0	-0.02095
5	2	4.999	1	1	-0.8804
5	2	3.551	1	1	-0.3861
5	2	3.175	1	1	-0.6211
5	2	0.8697	0	0	-0.4428
5	2	0.4773	0	0	-0.5009
5	2	5.921	1	1	-0.7474
5	2	1.051	0	0	0.3404
5	2	0.2278	1	0	-0.3306
5	2	1.815	0	0	-0.7474
5	2	1.798	1	1	-0.02095
5	2	1.706	0	0	-0.6835
5	2	3.507	0	0	-0.6835
5	2	0.3541	1	0	1.129
5	2	3.712	0	0	0.298
5	2	3.521	0	1	2.721
5	2	1.709	0	0	-0.8804
5	2	0.8329	1	1	-0.5009
5	2	0.9774	1	1	-0.3861
