0	2	0.2651	0	0	0.6161	2.741
0	2	5.534	0	0	-0.2343	1.182
0	2	1.656	0	0	0.1517	1.127
0	2	5.364	1	1	0.5436	0.1888
0	2	0.2341	0	0	-0.01912	1.846
0	2	5.459	0	0	0.3612	0.8938
0	2	0.5273	1	1	0.5719	0.0197
0	2	0.5884	1	1	0.1878	0.1888
0	2	1.267	0	0	-1.194	0.7028
0	2	0.3677	0	0	0.1349	0.6356
0	2	0.9031	0	1	-0.6031	0.4955
0	2	0.4577	1	1	-0.1273	-1.352
0	2	1.744	0	0	0.3695	0.2691
0	2	0.6324	0	0	-0.4954	0.1888
0	2	0.2634	0	0	0.5231	0.4224
0	2	2.058	0	0	-0.2367	0.1057
0	2	1.855	1	1	0.6688	0.0197
0	2	0.7889	1	1	1.131	-0.5713
0	2	0.7596	1	1	1.337	-0.9306
0	2	0.6889	1	0	0.3112	0.7028
0	2	0.2032	1	0	0.4943	0.8938
0	2	1.009	0	0	0.08426	0.3469
0	2	1.738	1	1	-1.236	1.013
0	2	1.867	0	0	0.5583	-0.1619
0	2	0.4115	1	0	-0.06169	0.1057
0	2	5.528	1	1	-4.527	-0.8049
0	2	0.3634	1	1	0.4404	0.7681
0	2	0.009953	0	0	1.048	0.8938
0	2	2.044	1	1	0.8212	-0.258
0	2	5.64	1	1	0.006902	-1.063
0	2	0.5328	1	1	-1.044	-0.258
0	2	5.666	1	1	1.95	-1.063
0	2	0.8094	0	0	2.17	0.4224
0	2	0.2914	0	0	0.3452	-0.5713
0	2	0.4125	1	1	-0.05979	-0.8049
0	2	1.941	0	0	-2.281	-0.258
0	2	1.934	0	0	2.145	-0.6853
0	2	0.8324	0	0	-0.1306	2.007
0	2	5.291	0	0	-0.3307	-1.063
0	2	0.668	1	0	0.6338	-0.258
0	2	1.691	1	1	1.289	-0.06943
0	2	0.1405	0	0	-0.3178	-2.27
0	2	0.6408	1	0	-2.807	-0.258
0	2	0.001893	0	0	-1.257	-0.6853
0	2	0.4559	0	1	1.01	0.3469
0	2	5.45	1	1	0.6495	0.1888
0	2	0.2903	1	0	0.5773	-2.504
0	2	0.09099	1	0	0.1241	-1.861
0	2	5.917	0	0	0.2743	-0.1619
0	2	5.535	0	0	1.023	-0.8049
1	2	0.3871	0	1	-0.6771	1.945
1	2	1.466	0	0	0.6644	0.5455
